Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,
261475073,-46.51750064,0.004721988965,-159.7496271,-519.7496271,-0.1166324036,0.9866619491,-3.000543216,-3.000543216,-0.1198657737,0.9862947271,-2.51016968,-2.51016968,-44.48570619,0.005966431932,-120.5464903,-480.5464903,
261962854,-46.06829381,0.004972620426,-159.9500865,-519.9500865,-0.1169319496,0.9866279231,-2.999369233,-2.999369233,-0.1205712528,0.9862146222,-2.536378523,-2.536378523,-44.31103815,0.006087627811,-121.5768901,-481.5768901,
262450635,-45.6335428,0.005227846893,-159.9072022,-519.9072022,-0.1155552071,0.9867843193,-3.014401719,-3.014401719,-0.1202702508,0.9862487992,-2.549606063,-2.549606063,-44.19700893,0.00616807369,-123.0754877,-483.0754877,
262938416,-45.34884301,0.005402040672,-160.6093351,-520.6093351,-0.1158607685,0.9867496058,-3.032053215,-3.032053215,-0.1202659125,0.9862492918,-2.563913225,-2.563913225,-44.050064,0.006273310734,-123.3720823,-483.3720823,
263426197,-44.9172583,0.005677237791,-160.7038729,-520.7038729,-0.1162073885,0.9867102293,-3.027410696,-3.027410696,-0.1204589244,0.9862273763,-2.563987264,-2.563987264,-43.86209481,0.006410549518,-123.7701024,-483.7701024,
263913978,-44.58912528,0.005895813484,-161.6380142,-521.6380142,-0.116054542,0.9867275927,-3.04465508,-3.04465508,-0.1211708942,0.98614654,-2.579603014,-2.579603014,-43.75155414,0.006492654501,-124.7439129,-484.7439129,
264401759,-44.13903565,0.0062093797,-161.6395985,-521.6395985,-0.1155646322,0.9867832486,-3.04049379,-3.04049379,-0.121254175,0.9861370848,-2.552920743,-2.552920743,-43.48464644,0.006695263561,-125.7585641,-485.7585641,
264889540,-43.86131344,0.006411126234,-162.1300209,-522.1300209,-0.1160901448,0.9867235481,-3.049915712,-3.049915712,-0.1212626101,0.9861361271,-2.582645173,-2.582645173,-43.44799436,0.006723575441,-126.5569979,-486.5569979,
265377321,-43.50471013,0.006679815904,-162.4928661,-522.4928661,-0.1167442663,0.9866492423,-3.046300368,-3.046300368,-0.1209336959,0.9861734705,-2.571150992,-2.571150992,-43.28886143,0.00684789241,-127.357041,-487.357041,
265865102,-43.10298872,0.006996012295,-162.6910799,-522.6910799,-0.1159762212,0.98673649,-3.031825423,-3.031825423,-0.1208798024,0.9861795895,-2.574006244,-2.574006244,-43.01626352,0.007066214622,-128.4883437,-488.4883437,
266352883,-42.91976673,0.007145155153,-163.3647291,-523.3647291,-0.1152715929,0.9868165406,-3.068447845,-3.068447845,-0.1217369887,0.9860822709,-2.580609135,-2.580609135,-42.96758781,0.007105924842,-129.398607,-489.398607,
266840664,-42.64902266,0.007371381134,-163.7351602,-523.7351602,-0.1167930989,0.9866436953,-3.075011583,-3.075011583,-0.1225093234,0.9859945941,-2.599850233,-2.599850233,-42.87556571,0.007181608307,-130.3897761,-490.3897761,
267328445,-42.37363138,0.007608839632,-164.4132367,-524.4132367,-0.1153616036,0.9868063144,-3.071587471,-3.071587471,-0.1216007516,0.9860977376,-2.616296411,-2.616296411,-42.78821079,0.007254198924,-131.1313246,-491.1313246,
267816226,-42.1123142,0.007841231754,-164.6756954,-524.6756954,-0.1167475994,0.9866488636,-3.076894341,-3.076894341,-0.1224290558,0.9860037058,-2.622272766,-2.622272766,-42.71114974,0.007318844378,-131.9103571,-491.9103571,
268304007,-41.79279646,0.008135049069,-165.9400603,-525.9400603,-0.1161354049,0.9867184066,-3.096314556,-3.096314556,-0.1227090348,0.9859719237,-2.635397611,-2.635397611,-42.62910088,0.007388307394,-132.6783561,-492.6783561,
268791788,-41.59358277,0.008323785143,-166.1191742,-526.1191742,-0.1145718132,0.9868960468,-3.091522173,-3.091522173,-0.1233670101,0.985897237,-2.634718739,-2.634718739,-42.54290161,0.007461994414,-133.9423702,-493.9423702,
269279569,-41.25819681,0.008651475046,-166.7359169,-526.7359169,-0.1162809146,0.9867018768,-3.0861059,-3.0861059,-0.1234642625,0.9858861984,-2.640341959,-2.640341959,-42.40786707,0.007578908199,-134.2316424,-494.2316424,
269767350,-41.16548813,0.008744310962,-167.538493,-527.538493,-0.1167463886,0.9866490012,-3.108857467,-3.108857467,-0.1239317539,0.9858331375,-2.645584935,-2.645584935,-42.4177478,0.007570291626,-134.9726902,-494.9726902,
270255131,-40.96303035,0.008950524438,-167.8039735,-527.8039735,-0.1159694578,0.9867372584,-3.113755019,-3.113755019,-0.1239843079,0.9858271727,-2.655092097,-2.655092097,-42.3570556,0.007623373887,-136.3016555,-496.3016555,
270742913,-40.78617254,0.009134638671,-168.7796784,-528.7796784,-0.1169629017,0.9866244073,-3.119614118,-3.119614118,-0.1246296133,0.9857539349,-2.699341817,-2.699341817,-42.29463086,0.007678359766,-137.4164558,-497.4164558,
271230694,-40.61290987,0.009318682315,-169.4899702,-529.4899702,-0.1179929166,0.9865074155,-3.12236939,-3.12236939,-0.1242948055,0.9857919326,-2.718165343,-2.718165343,-42.24685885,0.00772070675,-137.7572596,-497.7572596,
271718475,-40.46708023,0.009476456834,-169.9029495,-529.9029495,-0.1195277132,0.9863331151,-3.144639916,-3.144639916,-0.1255138513,0.9856535886,-2.721895402,-2.721895402,-42.23555856,0.00773075788,-138.2235614,-498.2235614,
272206256,-40.35844093,0.009595728541,-170.4200362,-530.4200362,-0.1200563194,0.9862730906,-3.149543661,-3.149543661,-0.1267183483,0.9855169147,-2.727361036,-2.727361036,-42.21378029,0.007750165655,-138.279613,-498.279613,
272694037,-40.16255655,0.009814590245,-171.1237059,-531.1237059,-0.1190514801,0.9863871956,-3.141872698,-3.141872698,-0.1267787695,0.9855100592,-2.708488214,-2.708488214,-42.50523875,0.007494420597,-138.712064,-498.712064,
273181818,-40.00260491,0.009997001436,-171.7908589,-531.7908589,-0.1188884108,0.9864057142,-3.148895292,-3.148895292,-0.1276151226,0.9854151703,-2.727998246,-2.727998246,-42.63484592,0.007383422215,-139.4668048,-499.4668048,
273669599,-39.84220216,0.01018333174,-172.5145494,-532.5145494,-0.121140448,0.9861499967,-3.163957912,-3.163957912,-0.1280023627,0.9853712388,-2.729943868,-2.729943868,-42.65805883,0.007363716471,-140.8250398,-500.8250398,
274157380,-39.7239669,0.01032289845,-173.2035389,-533.2035389,-0.120175637,0.9862595423,-3.158398137,-3.158398137,-0.1293359196,0.985219965,-2.756162924,-2.756162924,-42.58789105,0.007423444188,-141.858888,-501.858888,
274645161,-39.60455274,0.01046579836,-173.8880279,-533.8880279,-0.1206955036,0.9862005146,-3.177513297,-3.177513297,-0.1291728579,0.9852384609,-2.7646746,-2.7646746,-42.58856388,0.007422869165,-142.785418,-502.785418,
275132942,-39.40731242,0.01070617601,-174.4590894,-534.4590894,-0.1201148053,0.9862664496,-3.176525046,-3.176525046,-0.12881399,0.985279168,-2.76733199,-2.76733199,-42.51123209,0.007489251165,-143.5079723,-503.5079723,
275620723,-39.26075013,0.01088836055,-174.9749203,-534.9749203,-0.1201962238,0.9862572047,-3.169047821,-3.169047821,-0.1287512835,0.9852862811,-2.761171767,-2.761171767,-42.43264494,0.007557318978,-144.8430762,-504.8430762,
276108504,-39.13349864,0.01104905329,-175.8180309,-535.8180309,-0.1202175877,0.9862547789,-3.172155351,-3.172155351,-0.1303389969,0.9851061949,-2.762476684,-2.762476684,-42.37486402,0.007607759918,-145.9886434,-505.9886434,
276596285,-39.06045563,0.01114236083,-176.510756,-536.510756,-0.1216348473,0.9860938668,-3.185967256,-3.185967256,-0.1303320979,0.9851069773,-2.776054142,-2.776054142,-42.35350163,0.007626493744,-146.461354,-506.461354,
277084066,-38.92865267,0.01131272855,-177.1711494,-537.1711494,-0.1211657302,0.9861471263,-3.183510497,-3.183510497,-0.1299115216,0.985154678,-2.768135563,-2.768135563,-42.27822137,0.007692879529,-147.6437799,-507.6437799,
277571847,-38.83495443,0.01143542417,-177.7786904,-537.7786904,-0.1213654713,0.9861244491,-3.190348883,-3.190348883,-0.1311761276,0.9850112567,-2.761506008,-2.761506008,-42.2166409,0.007747613637,-149.0750869,-509.0750869,
278059628,-38.68760474,0.0116310725,-178.4358649,-538.4358649,-0.1206986466,0.9862001578,-3.19506069,-3.19506069,-0.1314706376,0.9849778587,-2.771440223,-2.771440223,-42.20408428,0.007758821954,-149.5494672,-509.5494672,
278547409,-38.63983534,0.01169521562,-179.0620133,-539.0620133,-0.1213298042,0.9861284984,-3.189652785,-3.189652785,-0.1320257291,0.9849149135,-2.768355351,-2.768355351,-42.12749611,0.007827538179,-150.8298375,-510.8298375,
279035190,-38.55172456,0.01181445716,-179.6602041,-539.6602041,-0.1229168531,0.9859483337,-3.209217078,-3.209217078,-0.1313505822,0.9849914731,-2.784613366,-2.784613366,-42.08059544,0.007869918372,-151.8961159,-511.8961159,
279522971,-38.45462688,0.01194726937,179.7237299,-540.2762701,-0.1217251859,0.9860836109,-3.223708882,-3.223708882,-0.1325919756,0.9848507075,-2.790653295,-2.790653295,-42.05232764,0.007895572362,-152.6873631,-512.6873631,
280010752,-38.37782205,0.01205338136,179.1872529,-540.8127471,-0.121564646,0.9861018367,-3.227567617,-3.227567617,-0.132787842,0.9848284994,-2.785607401,-2.785607401,-42.02541841,0.007920071088,-153.3419194,-513.3419194,
280498533,-38.33542188,0.01211236379,178.9776468,-541.0223532,-0.122601301,0.9859841531,-3.222797918,-3.222797918,-0.1336898348,0.9847262344,-2.781774231,-2.781774231,-42.02046661,0.007924587583,-154.4697206,-514.4697206,
280986314,-38.23581715,0.01225206078,178.2817836,-541.7182164,-0.1242572362,0.9857961965,-3.222536568,-3.222536568,-0.1333903464,0.9847601883,-2.798164187,-2.798164187,-41.98058974,0.007961052956,-155.3637485,-515.3637485,
281474095,-38.12838916,0.01240453652,177.5773199,-542.4226801,-0.1233812329,0.9858956226,-3.220028558,-3.220028558,-0.1327401436,0.9848339076,-2.789805537,-2.789805537,-41.97912728,0.007962393489,-156.750751,-516.750751,
281961876,-38.04840354,0.01251929356,177.4258347,-542.5741653,-0.1239950166,0.9858259573,-3.217752402,-3.217752402,-0.1347802232,0.984602624,-2.810521776,-2.810521776,-41.92186345,0.008015060915,-158.0791353,-518.0791353,
282449657,-37.9716537,0.01263040612,176.4556147,-543.5443853,-0.125450617,0.9856607643,-3.223335981,-3.223335981,-0.1344886019,0.9846356817,-2.796903196,-2.796903196,-41.91980343,0.008016962059,-159.1329692,-519.1329692,
282937438,-37.9170666,0.01271003276,176.1160614,-543.8839386,-0.1259622092,0.9856027113,-3.221137747,-3.221137747,-0.1340922287,0.9846806158,-2.790913738,-2.790913738,-41.94585749,0.00799295054,-160.5194619,-520.5194619,
283425219,-37.81658769,0.01285791692,175.3156876,-544.6843124,-0.1261140901,0.9855854773,-3.217439614,-3.217439614,-0.1353712719,0.984535627,-2.801261264,-2.801261264,-41.90219909,0.008033227113,-161.4655387,-521.4655387,
283913000,-37.73651309,0.01297700122,174.8197638,-545.1802362,-0.1257559509,0.9856261161,-3.204989913,-3.204989913,-0.1356240502,0.9845069753,-2.804665981,-2.804665981,-41.90114912,0.008034198244,-163.0229949,-523.0229949,
284400782,-37.70349844,0.01302642004,174.1493158,-545.8506842,-0.1275566837,0.9854218002,-3.208301612,-3.208301612,-0.13535548,0.984537417,-2.803860357,-2.803860357,-41.85387625,0.008078043504,-163.9856361,-523.9856361,
284888563,-37.57104396,0.01322658728,173.4189761,-546.5810239,-0.1271346851,0.9854696775,-3.215689426,-3.215689426,-0.1362112758,0.9844404181,-2.806918171,-2.806918171,-41.85379287,0.00807812105,-165.2489941,-525.2489941,
285376344,-37.57328169,0.01322318017,172.9102932,-547.0897068,-0.1264460661,0.9855478088,-3.206647918,-3.206647918,-0.1359500131,0.9844700295,-2.811904364,-2.811904364,-41.80748115,0.008121307269,-166.5830877,-526.5830877,
285864125,-37.50017123,0.01333495144,172.1233041,-547.8766959,-0.1267243536,0.9855162333,-3.210299801,-3.210299801,-0.1376444074,0.9842780034,-2.823266392,-2.823266392,-41.80913109,0.008119764723,-167.4114957,-527.4114957,
286351906,-37.46470697,0.01338950901,171.3336375,-548.6663625,-0.1275443302,0.9854232017,-3.216950217,-3.216950217,-0.1372012515,0.9843282228,-2.820935261,-2.820935261,-41.73652006,0.00818792766,-168.8762649,-528.8762649,
286839687,-37.39810981,0.0134925647,170.9314033,-549.0685967,-0.1261805175,0.9855779398,-3.216230934,-3.216230934,-0.1364357395,0.9844149782,-2.833271595,-2.833271595,-41.76688922,0.008159349548,-170.3929911,-530.3929911,
287327468,-37.382196,0.0135173077,170.1891187,-549.8108813,-0.1265805879,0.9855325453,-3.214926887,-3.214926887,-0.1364622458,0.9844119741,-2.829325214,-2.829325214,-41.72716117,0.008196754763,-171.8238792,-531.8238792,
287815249,-37.28481014,0.01366971604,169.6701652,-550.3298348,-0.1271987789,0.9854624056,-3.199639744,-3.199639744,-0.1357979883,0.9844872604,-2.838900686,-2.838900686,-41.73167738,0.008192493979,-173.2031108,-533.2031108,
288303030,-37.24088195,0.01373902464,168.979329,-551.020671,-0.1255310594,0.9856516359,-3.203307855,-3.203307855,-0.1368867665,0.9843638624,-2.844713516,-2.844713516,-41.70404221,0.008218600863,-174.6865894,-534.6865894,
288790811,-37.21370826,0.0137820743,168.1478307,-551.8521693,-0.1259505731,0.9856040317,-3.202404604,-3.202404604,-0.1361462571,0.9844477872,-2.848852376,-2.848852376,-41.71685443,0.008206486858,-175.7556514,-535.7556514,
289278592,-37.1414317,0.01389723543,167.3362861,-552.6637139,-0.1267550269,0.9855127531,-3.212587846,-3.212587846,-0.1370466968,0.9843457378,-2.842009078,-2.842009078,-41.60426528,0.008313554265,-177.4038916,-537.4038916,
289766373,-37.12971466,0.01391599509,166.7205136,-553.2794864,-0.1271546487,0.9854674125,-3.216335057,-3.216335057,-0.1377484384,0.9842662148,-2.847356982,-2.847356982,-41.64529736,0.008274373715,-178.716606,-538.716606,
290254154,-37.05484897,0.01403645867,166.0891759,-553.9108241,-0.1263403504,0.9855598039,-3.192836718,-3.192836718,-0.1371201799,0.9843374102,-2.860871716,-2.860871716,-41.68032766,0.00824107026,-179.5986028,-539.5986028,
290741935,-37.04026814,0.0140600412,165.229325,-554.770675,-0.1274573117,0.9854330741,-3.210257571,-3.210257571,-0.1377751947,0.9842631828,-2.86178866,-2.86178866,-41.65130203,0.008268655509,178.9328938,-541.0671062,
291229716,-37.0455039,0.01405156851,164.4081214,-555.5918786,-0.1280076459,0.9853706395,-3.224879562,-3.224879562,-0.1357906096,0.9844880967,-2.869717896,-2.869717896,-41.61916824,0.008299302381,177.2618093,-542.7381907,
291717497,-36.97915922,0.01415930834,163.6413733,-556.3586267,-0.1280259589,0.985368562,-3.2110564,-3.2110564,-0.137949852,0.9842433913,-2.856564913,-2.856564913,-41.61851738,0.008299924296,175.8546433,-544.1453567,
292205278,-36.95145354,0.01420454487,163.1508828,-556.8491172,-0.1302058343,0.9851212976,-3.226124172,-3.226124172,-0.1373438463,0.9843120634,-2.882595332,-2.882595332,-41.60080406,0.008316867779,174.6113099,-545.3886901,
292693059,-36.93430699,0.01423261332,162.1874245,-557.8125755,-0.1300485244,0.9851391392,-3.215419424,-3.215419424,-0.1382000059,0.9842150455,-2.868683998,-2.868683998,-41.59763792,0.008319899955,173.343722,-546.656278,
293180840,-36.91340456,0.01426690509,161.7264034,-558.2735966,-0.1297186874,0.9851765495,-3.221320885,-3.221320885,-0.1379476786,0.9842436376,-2.873091135,-2.873091135,-41.55132324,0.008364381596,171.7661106,-548.2338894,
293668621,-36.86872223,0.01434048661,160.932206,-559.067794,-0.1304175867,0.9850972817,-3.239201176,-3.239201176,-0.1399713958,0.9840143463,-2.871080414,-2.871080414,-41.55066951,0.008365011159,170.5312981,-549.4687019,
294156402,-36.86204326,0.0143515179,160.1183668,-559.8816332,-0.1302812829,0.9851127405,-3.227576314,-3.227576314,-0.1393191478,0.9840882415,-2.876032306,-2.876032306,-41.58521712,0.008331805904,169.0794887,-550.9205113,
294644183,-36.8365305,0.01439373408,159.1796928,-560.8203072,-0.1303579455,0.9851040458,-3.22536948,-3.22536948,-0.1374294072,0.9843023674,-2.887333417,-2.887333417,-41.58892599,0.008328248981,167.59985,-552.40015,
295131964,-36.81943887,0.01442208519,158.4909451,-561.5090549,-0.1296296645,0.9851866468,-3.225094402,-3.225094402,-0.1380568705,0.9842312645,-2.880917978,-2.880917978,-41.53224059,0.008382778109,165.7283166,-554.2716834,
295619745,-36.78898536,0.01447273906,157.4691618,-562.5308382,-0.1296324165,0.9851863346,-3.224957698,-3.224957698,-0.1393087639,0.984089418,-2.875029933,-2.875029933,-41.55377298,0.008362022866,164.6284636,-555.3715364,
296107526,-36.78922804,0.0144723347,156.8876648,-563.1123352,-0.1301605363,0.9851264351,-3.236626119,-3.236626119,-0.1383558758,0.9841973837,-2.889665725,-2.889665725,-41.58139081,0.008335477039,163.3038332,-556.6961668,
296595307,-36.83127931,0.01440243867,155.9294761,-564.0705239,-0.1303983307,0.9850994656,-3.244548965,-3.244548965,-0.1393514575,0.9840845809,-2.919393566,-2.919393566,-41.46711305,0.00844586913,161.5084147,-558.4915853,
297083088,-36.79213092,0.01446749876,155.0494081,-564.9505919,-0.1298480699,0.9851618747,-3.249008559,-3.249008559,-0.1397384292,0.9840407392,-2.921771412,-2.921771412,-41.46658173,0.008446385779,160.2195037,-559.7804963,
297570869,-36.76574356,0.01451151723,154.1600198,-565.8399802,-0.1302205096,0.9851196331,-3.269308187,-3.269308187,-0.1374214531,0.9843032687,-2.943203147,-2.943203147,-41.48725151,0.008426309847,158.9863644,-561.0136356,
298058651,-36.78167583,0.01448492359,153.2808233,-566.7191767,-0.1293186473,0.9852219242,-3.270652119,-3.270652119,-0.1383038774,0.9842032756,-2.910215814,-2.910215814,-41.43140431,0.008480662581,157.5429689,-562.4570311,
298546432,-36.81628827,0.01442731741,152.4548678,-567.5451322,-0.1299821647,0.9851466657,-3.273593345,-3.273593345,-0.1375778932,0.9842855408,-2.92430115,-2.92430115,-41.41807906,0.008493682971,156.0800108,-563.9199892,
299034213,-36.79830401,0.01445722031,151.642166,-568.357834,-0.1306874676,0.985066674,-3.284354475,-3.284354475,-0.1366411445,0.9843916989,-2.936004315,-2.936004315,-41.38829331,0.008522859605,154.8429262,-565.1570738,
299521994,-36.76109092,0.01451929248,150.7915279,-569.2084721,-0.1301947303,0.9851225569,-3.284014356,-3.284014356,-0.1357245126,0.9844955884,-2.917073494,-2.917073494,-41.42750776,0.008484467923,153.5499285,-566.4500715,
300009775,-36.77920664,0.01448904189,150.1447498,-569.8552502,-0.1304087882,0.9850982796,-3.301684973,-3.301684973,-0.1369601347,0.9843555477,-2.943564938,-2.943564938,-41.3724449,0.008538424744,151.8680259,-568.1319741,
300497556,-36.78424422,0.01448064108,149.4200427,-570.5799573,-0.1294211561,0.9852102969,-3.295372218,-3.295372218,-0.1377795616,0.984262688,-2.958376892,-2.958376892,-41.24972079,0.008659921605,150.6732221,-569.3267779,
300985337,-36.86655418,0.01434406654,148.5341064,-571.4658936,-0.1297982611,0.9851675241,-3.310848829,-3.310848829,-0.136203165,0.9844413374,-2.975680713,-2.975680713,-41.17861667,0.0087311041,149.7481819,-570.2518181,
301473118,-36.85108899,0.01436962884,147.678813,-572.321187,-0.1314535208,0.9849797998,-3.310229998,-3.310229998,-0.1367443354,0.9843800041,-2.968374932,-2.968374932,-41.02812835,0.008883693829,148.7110872,-571.2889128,
301960899,-36.9134138,0.01426688992,146.8235597,-573.1764403,-0.129267036,0.9852277783,-3.302182262,-3.302182262,-0.1357221798,0.9844958528,-2.979732304,-2.979732304,-41.01996122,0.008892050877,146.9574878,-573.0425122,
302448680,-36.93431316,0.01423260322,145.9294224,-574.0705776,-0.130001478,0.9851444752,-3.302388769,-3.302388769,-0.1355336049,0.9845172269,-2.967552403,-2.967552403,-40.85224471,0.009065416554,146.0362651,-573.9637349,
302936461,-36.94176996,0.01422038983,144.9512044,-575.0487956,-0.129888051,0.98515734,-3.306209443,-3.306209443,-0.1346662271,0.9846155463,-2.962935713,-2.962935713,-40.77268699,0.009148831948,144.5156057,-575.4843943,
303424242,-36.9804752,0.01415716324,144.2712365,-575.7287635,-0.1295915884,0.9851909655,-3.310337519,-3.310337519,-0.1333792641,0.9847614447,-2.972243327,-2.972243327,-40.75661417,0.009165777097,143.2213049,-576.7786951,
303912023,-37.02446054,0.0140856526,142.987673,-577.012327,-0.1287811847,0.9852828893,-3.304333074,-3.304333074,-0.1345749988,0.9846258878,-2.94877992,-2.94877992,-40.62310866,0.00930774694,142.4246167,-577.5753833,
304399804,-37.05180766,0.01404137432,142.3315212,-577.6684788,-0.1297059449,0.9851779948,-3.318974747,-3.318974747,-0.1340678944,0.9846833744,-2.945823038,-2.945823038,-40.52890994,0.009409239061,140.4316971,-579.5683029,
304887585,-37.08593624,0.01398631123,141.6147202,-578.3852798,-0.128454632,0.9853199324,-3.330936298,-3.330936298,-0.134662708,0.9846159452,-2.962603427,-2.962603427,-40.48601922,0.009455816578,139.6033096,-580.3966904,
305375366,-37.11159493,0.01394505571,140.5836886,-579.4163114,-0.1285566468,0.98530836,-3.350373244,-3.350373244,-0.1335416002,0.98474304,-2.976730442,-2.976730442,-40.38920759,0.009561799224,138.7902852,-581.2097148,
305863147,-37.18982785,0.01382001796,139.6159776,-580.3840224,-0.1289168439,0.9852675009,-3.364632635,-3.364632635,-0.1335541287,0.9847416197,-2.985750194,-2.985750194,-40.28773833,0.009674155942,137.3673346,-582.6326654,
306350928,-37.1881553,0.01382267939,138.5515145,-581.4484855,-0.1286251601,0.9853005881,-3.368277012,-3.368277012,-0.1332038088,0.9847813371,-2.991696299,-2.991696299,-40.27084941,0.009692984749,136.1493971,-583.8506029,
306838709,-37.27197917,0.01368992414,137.3880211,-582.6119789,-0.1286618538,0.9852964257,-3.361913476,-3.361913476,-0.132357619,0.9848772804,-2.999103222,-2.999103222,-40.14774594,0.009831339714,135.1701904,-584.8298096,
307326490,-37.27727094,0.01368158626,136.4887278,-583.5112722,-0.1273650034,0.9854435467,-3.370132303,-3.370132303,-0.132948439,0.9848102906,-3.000524272,-3.000524272,-40.12245727,0.009860005027,134.2015573,-585.7984427,
307814271,-37.35495472,0.01355976815,135.4999604,-584.5000396,-0.1277843568,0.9853959708,-3.383423189,-3.383423189,-0.1333466777,0.9847651392,-2.998501625,-2.998501625,-40.04564994,0.009947581426,133.3387515,-586.6612485,
308302052,-37.37835916,0.01352328006,134.2740731,-585.7259269,-0.1251125042,0.9856991335,-3.378480248,-3.378480248,-0.1319785502,0.9849202632,-2.993859398,-2.993859398,-39.96265252,0.01004309045,132.2859783,-587.7140217,
308789833,-37.42708275,0.01344763344,133.4640188,-586.5359812,-0.1254159247,0.9856647011,-3.385080844,-3.385080844,-0.1306778286,0.9850677672,-3.003617961,-3.003617961,-39.84631199,0.01017851452,131.105872,-588.894128,
309277614,-37.51236131,0.01331624983,132.2828809,-587.7171191,-0.1233793786,0.9858958331,-3.402468686,-3.402468686,-0.1307417476,0.9850605181,-2.997638461,-2.997638461,-39.81929368,0.01021022508,130.4518171,-589.5481829,
309765395,-37.56643252,0.01323361129,131.0715619,-588.9284381,-0.1267231689,0.9855163677,-3.408430111,-3.408430111,-0.1302780195,0.9851131106,-3.010926095,-3.010926095,-39.74575493,0.01029703653,129.2510766,-590.7489234,
310253176,-37.64792303,0.01311003493,130.3475953,-589.6524047,-0.1256394742,0.9856393333,-3.419579963,-3.419579963,-0.1310897651,0.9850210505,-3.025943908,-3.025943908,-39.72243596,0.01032471808,128.1673125,-591.8326875,
310740957,-37.72152499,0.01299941325,129.2167421,-590.7832579,-0.1243230532,0.9857887267,-3.430665508,-3.430665508,-0.1289428682,0.9852645489,-3.035927116,-3.035927116,-39.78780534,0.01024730666,126.9725899,-593.0274101,
311228739,-37.78078689,0.01291102303,128.0945356,-591.9054644,-0.1226239032,0.9859815874,-3.464145224,-3.464145224,-0.1299675034,0.9851483285,-3.048748959,-3.048748959,-39.82915261,0.01019864252,125.7179566,-594.2820434,
311716520,-37.82721446,0.0128421955,126.9140259,-593.0859741,-0.1245576999,0.9857620963,-3.473221046,-3.473221046,-0.1298482643,0.9851618527,-3.061581416,-3.061581416,-39.87413221,0.01014596569,125.2096366,-594.7903634,
312204301,-37.88992813,0.0127498065,125.7348421,-594.2651579,-0.121741815,0.986081723,-3.466541529,-3.466541529,-0.1295631765,0.9851941881,-3.043267226,-3.043267226,-39.97413136,0.01002982677,123.4323857,-596.5676143,
312692082,-37.94728068,0.01266589741,124.858288,-595.141712,-0.1238350939,0.9858441083,-3.475849645,-3.475849645,-0.1296316965,0.9851864163,-3.059755074,-3.059755074,-40.0092357,0.009989372655,122.6721017,-597.3278983,
313179863,-37.96520536,0.01263978631,123.2790362,-596.7209638,-0.1220839067,0.9860428872,-3.445548838,-3.445548838,-0.1293453526,0.985218895,-2.999780824,-2.999780824,-40.10713688,0.009877411703,121.1609808,-598.8390192,
313667644,-38.06367116,0.01249730711,121.9690738,-598.0309262,-0.1222501596,0.986024014,-3.446095981,-3.446095981,-0.1288678048,0.9852730636,-3.00385364,-3.00385364,-40.18404743,0.009790336709,119.959496,-600.040504,
314155425,-38.15674045,0.01236411334,121.020674,-598.979326,-0.1231598962,0.9859207459,-3.47461686,-3.47461686,-0.1303930507,0.9851000644,-3.009652352,-3.009652352,-40.2756365,0.009687644087,118.9044176,-601.0955824,
314643206,-38.26305473,0.01221370042,119.8473532,-600.1526468,-0.1229408574,0.9859456089,-3.485788506,-3.485788506,-0.129105973,0.9852460476,-3.035302634,-3.035302634,-40.36098909,0.009592913877,117.5876385,-602.4123615,
315130987,-38.31032043,0.01214741807,118.4196399,-601.5803601,-0.1234221608,0.9858909771,-3.492539621,-3.492539621,-0.128320423,0.9853351571,-3.029267799,-3.029267799,-40.40595562,0.009543380046,116.5755105,-603.4244895,
315618768,-38.40499903,0.01201572689,117.7519144,-602.2480856,-0.1209336052,0.9861734808,-3.509742733,-3.509742733,-0.1278845827,0.9853846005,-3.049315376,-3.049315376,-40.52145129,0.009417322337,115.4291127,-604.5708873,
316106549,-38.46548911,0.01193233794,116.8001044,-603.1998956,-0.1189163698,0.9864025391,-3.503617773,-3.503617773,-0.1274992276,0.9854283187,-3.056953352,-3.056953352,-40.68256952,0.009244246636,114.1998721,-605.8001279,
316594330,-38.55753932,0.01180655063,115.6351655,-604.3648345,-0.1200577115,0.9862729325,-3.544891449,-3.544891449,-0.1274085192,0.9854386097,-3.049954833,-3.049954833,-40.7177996,0.009206827791,113.1785351,-606.8214649,
317082111,-38.66358077,0.01166328697,114.3886038,-605.6113962,-0.1199616816,0.9862838367,-3.549608918,-3.549608918,-0.1277339684,0.9854016873,-3.073340026,-3.073340026,-40.77942538,0.009141737167,112.5336252,-607.4663748,
317569892,-38.7134623,0.01159649874,113.6043819,-606.3956181,-0.1204290049,0.9862307735,-3.545172653,-3.545172653,-0.1269272067,0.9854932175,-3.076175925,-3.076175925,-40.8728031,0.009043985245,111.3499247,-608.6500753,
318057673,-38.83453073,0.011435982,112.51837,-607.48163,-0.1184415615,0.9864564616,-3.581019713,-3.581019713,-0.1263725313,0.9855561525,-3.088080607,-3.088080607,-40.96558559,0.008947891734,110.152611,-609.847389,
318545454,-38.90830497,0.01133926099,111.7284488,-608.2715512,-0.1177093524,0.9865396221,-3.571350785,-3.571350785,-0.1257686433,0.9856246758,-3.102611585,-3.102611585,-41.04383644,0.008867642533,109.1887054,-610.8112946,
