Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Unwrapped Phase,
2124064600,-23.73003617,0.06508759001,-391.870125,-85.66906205,5.206512285e-05,8114.374708,-86.51994271,4.720661551e-05,7808.761143,-22.86025744,0.07194276549,-376.2329369,
2136064400,-23.57970122,0.06622392829,-392.0240211,-83.58781026,6.616213129e-05,8100.54332,-88.8456795,3.611736224e-05,7782.341165,-22.61773297,0.07397983384,-377.2991466,
2148064200,-23.52211352,0.06666445365,-390.0890643,-83.04976368,7.039013793e-05,8144.00285,-85.68643547,5.196108687e-05,7831.074608,-22.33881571,0.07639399366,-377.3627649,
2160064000,-23.81090413,0.06448441931,-393.1945974,-83.62861381,6.585205155e-05,8150.092615,-88.12893765,3.922411176e-05,7850.970837,-22.09931703,0.07852973803,-387.4152463,
2172063800,-23.78172007,0.06470144744,-383.7337717,-91.0404874,2.805276218e-05,8183.414592,-87.09940634,4.416006284e-05,7935.991001,-22.69219013,0.07334837445,-390.9561549,
2184063600,-22.7262415,0.0730613891,-386.3596089,-88.07595865,3.946408768e-05,8239.070644,-85.41101149,5.363514088e-05,7922.323827,-22.97116774,0.07102996701,-399.6416279,
2196063400,-22.57363251,0.07435640332,-391.3180404,-103.4521519,6.720357955e-06,8281.522757,-89.19483489,3.469431009e-05,7997.680107,-24.00705931,0.06304447531,-392.5437892,
2208063200,-22.8682411,0.07187666947,-397.6810397,-88.60419222,3.713559519e-05,8316.894861,-84.52126752,5.94205441e-05,7986.557583,-22.84503498,0.07206895936,-389.1287269,
2220063000,-23.2581068,0.06872182116,-393.1236361,-98.63345257,1.170381293e-05,8224.423717,-92.01872348,2.50647759e-05,8080.347112,-22.41787864,0.07570177591,-389.8311031,
2232062800,-22.45296775,0.07539657411,-398.7487608,-85.48874124,5.315730294e-05,8344.123137,-86.14621421,4.92821095e-05,8022.488529,-23.39141409,0.06767516066,-389.7707291,
2244062600,-23.89191395,0.06388579486,-396.0696428,-85.37370488,5.386600361e-05,8383.17799,-85.45990724,5.333405911e-05,8053.337664,-22.72293608,0.07308919795,-392.0022529,
2256062400,-23.49432003,0.06687811109,-391.8125998,-84.54810389,5.923723866e-05,8414.272056,-83.61431558,6.596054279e-05,8078.479764,-24.36442876,0.06050323022,-394.5931213,
2268062200,-22.84304853,0.07208544331,-394.5411138,-87.37735199,4.276932542e-05,8471.476794,-88.10745221,3.932125673e-05,8132.080073,-24.49326122,0.05961244561,-389.5935769,
2280062000,-22.41980156,0.07568501857,-397.7460627,-85.11347792,5.550423279e-05,8490.058572,-88.40227111,3.800900007e-05,8153.524778,-24.00898737,0.06303048248,-397.422334,
2292061800,-23.05281964,0.07036537683,-402.3752393,-82.03530016,7.911065715e-05,8486.030083,-85.41910041,5.358521522e-05,8129.742136,-24.33505975,0.06070815197,-389.1485746,
2304061600,-23.71805034,0.06517746765,-405.3601871,-83.50218364,6.681759165e-05,8516.785819,-87.0394248,4.446607131e-05,8158.380473,-22.78792109,0.07254440878,-390.6003852,
2316061400,-23.45864289,0.0671533767,-399.123708,-81.97296894,7.968040871e-05,8544.30777,-85.09003976,5.565420867e-05,8185.842917,-23.51246057,0.06673858145,-396.1673135,
2328061200,-23.2843306,0.06851465417,-401.1988681,-83.6014244,6.605851094e-05,8577.4398,-88.28488681,3.852615427e-05,8227.98667,-23.73352911,0.06506142102,-390.5767578,
2340061000,-23.85484681,0.06415901085,-400.4320253,-85.83198234,5.109764477e-05,8602.601582,-90.58620776,2.955899147e-05,8260.623284,-23.55759778,0.06639266645,-391.1474145,
2352060800,-22.86987938,0.07186311377,-400.4683403,-85.14843399,5.528130679e-05,8602.593918,-89.91054981,3.195012117e-05,8243.011498,-24.417748,0.06013296249,-386.3571109,
2364060600,-23.02271166,0.07060970822,-402.6047865,-86.60745632,4.673337907e-05,8633.063152,-94.45579042,1.893260957e-05,8306.722253,-23.04524743,0.07042674697,-389.5783452,
2376060400,-23.17781111,0.0693600575,-403.0142225,-85.3069149,5.428180178e-05,8653.510107,-95.07259012,1.763479818e-05,8343.162516,-22.73163433,0.07301604139,-394.7016066,
2388060200,-23.03586816,0.07050283681,-402.1843362,-80.76397767,9.15801007e-05,8671.398429,-89.89666773,3.200122576e-05,8328.529833,-22.38079414,0.07602567645,-399.4114105,
2400060000,-22.69993021,0.07328304212,-404.4820576,-80.80992267,9.109695624e-05,8709.086953,-92.31235043,2.423162161e-05,8368.277554,-22.61243162,0.07402500051,-402.0799825,
2412059800,-22.95308481,0.0711779965,-407.798102,-79.61326889,0.0001045530137,8738.213234,-95.4086058,1.696561901e-05,8387.803273,-22.551301,0.07454782038,-401.9562856,
2424059600,-22.93652918,0.07131379381,-401.9258208,-80.99196176,8.920761159e-05,8762.57276,-99.90564997,1.010921659e-05,8349.621449,-22.18660798,0.07774448676,-399.5176672,
2436059400,-22.28857569,0.0768371443,-407.5629039,-84.09587809,6.240309004e-05,8800.519687,-97.07516719,1.400366267e-05,8277.08019,-22.44644548,0.07545321091,-397.3473498,
2448059200,-22.4402506,0.07550704425,-409.136405,-92.6186697,2.339195474e-05,8842.728973,-85.3377908,5.408918777e-05,8301.894123,-22.2686199,0.07701388016,-403.3738892,
2460059000,-22.94643881,0.07123247917,-409.2748538,-88.73328549,3.65877519e-05,8892.282398,-90.42621887,3.010849562e-05,8303.207385,-23.04509042,0.07042802005,-404.5134115,
2472058800,-22.36834114,0.07613475294,-409.0540048,-88.96467509,3.562593291e-05,8879.507428,-98.86818775,1.139175438e-05,8390.24611,-23.71025169,0.06523601372,-403.8094535,
2484058600,-22.70447244,0.07324472928,-415.0846083,-88.83187645,3.617480325e-05,9042.408628,-82.70520538,7.323854894e-05,8353.536566,-23.24507599,0.06882499686,-403.5910351,
2496058400,-23.58567455,0.06617840144,-411.039016,-94.88690248,1.801585493e-05,9044.435787,-85.53969471,5.284638256e-05,8371.817603,-22.01119082,0.07933054885,-410.402269,
2508058200,-22.76358284,0.07274796644,-412.9365251,-84.02766573,6.289508574e-05,9056.247838,-80.98463914,8.928284957e-05,8373.987695,-22.14242969,0.07814091916,-415.0228986,
2520058000,-22.57857163,0.07431413353,-412.8279292,-81.2712336,8.638499646e-05,9066.318538,-81.28452476,8.625291119e-05,8380.81465,-22.76440804,0.07274105538,-406.8104413,
2532057800,-22.89939425,0.07161933552,-417.7207946,-80.04487414,9.948469959e-05,9066.847736,-82.15979603,7.798484231e-05,8374.838955,-22.1218005,0.07832672627,-410.0902522,
2544057600,-22.16611848,0.07792809794,-407.2612335,-81.78379678,8.143482379e-05,9084.379933,-81.67905028,8.242282317e-05,8390.243584,-22.5010024,0.07498076721,-402.8439117,
2556057400,-21.92537946,0.08011817111,-415.462789,-83.08934627,7.007009183e-05,9097.111882,-81.88209658,8.051840643e-05,8422.920864,-22.49613865,0.07502276521,-403.7670083,
2568057200,-22.25681936,0.07711858142,-413.0188855,-77.33076461,0.000135975846,9078.632431,-81.03263726,8.879083436e-05,8401.157457,-22.5442692,0.07460819616,-411.5650615,
2580057000,-22.60978919,0.07404752385,-410.3411802,-81.39273812,8.518499343e-05,9108.787947,-81.83119977,8.099160614e-05,8479.351537,-22.69317665,0.07334004424,-410.9058677,
2592056800,-21.91864149,0.08018034592,-411.0623911,-76.49782053,0.000149661114,9116.384834,-84.32789037,6.075828146e-05,8487.189112,-22.32284022,0.07653463031,-421.4029975,
2604056600,-21.74240048,0.08182386242,-415.9479786,-78.26371334,0.0001221277435,9138.34505,-81.57681942,8.339865156e-05,8550.447554,-22.25944861,0.07709524084,-416.4465217,
2616056400,-22.33935479,0.07638925252,-417.2619202,-76.0938505,0.0001567860702,9162.355983,-85.77139236,5.145533167e-05,8559.859212,-21.98493019,0.0795707571,-416.4704919,
2628056200,-21.79275747,0.08135085586,-418.9468543,-78.11642157,0.0001242163951,9194.541241,-83.54502387,6.64888477e-05,8601.167343,-21.60855693,0.08309447604,-411.3208232,
2640056000,-20.89681504,0.09019017882,-421.05147,-77.60164232,0.0001318007507,9223.95443,-85.58457263,5.257404206e-05,8640.543096,-21.20813331,0.08701484171,-417.968984,
2652055800,-21.45971475,0.08453066047,-423.743353,-79.66007678,0.0001039910973,9263.673505,-81.65166056,8.268314203e-05,8673.802361,-23.09957363,0.06998763507,-412.8368824,
2664055600,-21.95886499,0.079809897,-421.3582986,-77.65988912,0.0001309198635,9274.251036,-87.74673498,4.098861568e-05,8738.672251,-22.35676818,0.07623626148,-412.5087428,
2676055400,-22.11846398,0.07835681969,-418.3444506,-77.74102012,0.0001297026931,9301.74992,-84.72937382,5.801379942e-05,8777.80124,-22.48741242,0.07509817425,-413.1781849,
2688055200,-21.95507363,0.07984474138,-422.7208316,-77.34037205,0.0001358255267,9335.733956,-86.30207958,4.840564606e-05,8815.608663,-21.90973455,0.08026260895,-417.5530165,
2700055000,-21.98638091,0.07955746833,-421.6165831,-77.51369113,0.0001331421126,9368.426925,-83.50347342,6.680767053e-05,8839.559903,-21.29986812,0.08610068248,-421.6185094,
2712054800,-21.72267429,0.08200990055,-424.6875885,-78.10276662,0.0001244118273,9391.914173,-81.20348101,8.706146068e-05,8887.146693,-21.14233281,0.08767653122,-427.6488373,
2724054600,-21.69894669,0.08223423665,-430.2633166,-76.33603491,0.000152474864,9426.490246,-90.16687845,3.102102025e-05,8913.054341,-21.76048031,0.08165372174,-423.2036199,
2736054400,-21.71694668,0.08206399699,-430.4950009,-75.97294744,0.0001589837102,9452.748045,-88.99057064,3.55198782e-05,8963.537838,-20.96002821,0.08953618573,-417.2018258,
2748054200,-21.49598551,0.08417841115,-429.5421121,-75.34674477,0.0001708687968,9469.004117,-83.35150057,6.798685813e-05,9030.846479,-21.49731233,0.08416555346,-422.8810351,
2760054000,-21.91785876,0.08018757173,-428.9859802,-75.14401908,0.0001749037199,9489.491407,-82.11647734,7.837474362e-05,9048.815949,-22.63062086,0.0738701459,-418.0281302,
2772053800,-22.32742245,0.07649426528,-428.2395641,-73.96214162,0.0002003977859,9522.423273,-80.47515736,9.467648636e-05,9111.134686,-21.71479641,0.08208431521,-422.1067599,
2784053600,-22.8002672,0.07244136752,-426.2720262,-74.2386899,0.0001941178646,9550.21144,-79.38382948,0.0001073516011,9134.359942,-22.52387055,0.07478361806,-432.1749791,
2796053400,-21.79556652,0.08132455098,-429.0366462,-75.05621546,0.0001766807471,9592.186796,-82.3599952,7.620794312e-05,9176.450835,-22.49064642,0.07507021837,-432.5951048,
2808053200,-21.9657742,0.07974643732,-434.7304176,-75.20796992,0.0001736207005,9619.850053,-81.55751478,8.358421369e-05,9208.70837,-22.05531414,0.07892858063,-438.8974625,
2820053000,-22.30804737,0.0766650868,-436.482609,-77.36385855,0.0001354587528,9657.125965,-86.24829273,4.870632513e-05,9228.3308,-22.42178272,0.07566775763,-432.6113204,
2832052800,-22.09945561,0.07852848508,-435.7630355,-76.71995221,0.0001458822286,9687.090304,-84.72340006,5.805371237e-05,9291.055582,-22.53774801,0.07466423155,-428.0006253,
2844052600,-21.86792386,0.0806498951,-431.8834982,-75.61095756,0.00016574946,9716.354797,-80.82173391,9.097316501e-05,9340.196653,-21.6776648,0.08243597145,-423.1401372,
2856052400,-21.76409891,0.08161971135,-433.3045052,-78.88384469,0.0001137123842,9740.470284,-83.6339963,6.581125683e-05,9337.00115,-21.55556495,0.08360297897,-423.6567671,
2868052200,-21.56940576,0.08346986516,-430.2446154,-79.22395754,0.0001093458041,9788.575752,-83.66269307,6.559418589e-05,9397.239094,-20.53488807,0.09402765308,-427.5345102,
2880052000,-21.41778983,0.08493965813,-430.5955062,-77.82168828,0.0001285036863,9825.038312,-81.53653103,8.378638414e-05,9449.00169,-21.2210326,0.08688571312,-436.5319877,
2892051800,-21.41193999,0.08499688315,-433.9923469,-79.09506677,0.000110980496,9847.201305,-79.60036979,0.0001047083969,9465.287687,-22.16467311,0.07794106661,-441.1522803,
2904051600,-21.13084515,0.0877925659,-432.9249298,-81.73384395,8.19045074e-05,9920.166848,-85.75608313,5.154610372e-05,9525.943338,-21.64704529,0.08272708768,-437.1092944,
2916051400,-21.07645331,0.08834405597,-441.9078875,-77.4048827,0.0001348204787,9938.128961,-78.83302818,0.0001143796046,9553.31319,-21.00714077,0.08905185314,-439.88418,
2928051200,-21.41203857,0.08499591848,-440.8516561,-78.97501057,0.0001125251166,9964.226199,-80.23397304,9.734224273e-05,9572.577469,-20.82916438,0.09089537401,-437.6926869,
2940051000,-20.59683656,0.09335942579,-442.4147464,-75.93665493,0.0001596493864,10010.76106,-78.59980707,0.0001174923651,9577.133373,-21.22700311,0.08682601011,-438.6679573,
2952050800,-21.11878142,0.08791458473,-444.0259194,-76.67559138,0.0001466291884,10044.36852,-77.7044453,0.0001302500008,9617.006728,-21.52622202,0.08388588659,-434.231689,
2964050600,-20.86481875,0.09052302592,-443.7546444,-75.46111252,0.0001686337019,10079.22627,-80.02253597,9.974088132e-05,9654.590157,-21.37910573,0.08531879504,-434.5735949,
2976050400,-21.69425564,0.08227866151,-445.8902593,-76.63822835,0.0001472612839,10106.54183,-77.34557511,0.0001357441882,9681.819543,-22.20228336,0.07760430823,-439.2518704,
2988050200,-22.74528963,0.07290134123,-444.7420397,-76.54931827,0.0001487764139,10152.19482,-79.66957147,0.0001038774851,9713.278698,-22.03939676,0.07907335433,-437.3945716,
3000050000,-22.00386179,0.0793975151,-444.4099329,-65.86774851,0.0005088767099,10224.4975,-85.20043741,5.495132007e-05,9512.666699,-21.73393313,0.08190366644,-441.2227275,
3012049800,-22.6099376,0.07404625873,-450.1125561,-65.49819072,0.0005309950393,10254.73017,-83.74546788,6.497205544e-05,9569.739503,-21.04148192,0.08870046649,-443.8501734,
3024049600,-22.26882746,0.07701203986,-444.8417616,-65.90740471,0.0005065586834,10283.03389,-82.56362864,7.444209176e-05,9618.255793,-21.24046539,0.08669154256,-442.4170066,
3036049400,-21.16990552,0.08739864989,-446.4451705,-65.97719591,0.0005025047884,10306.10221,-80.028663,9.967054893e-05,9631.191595,-20.59561093,0.09337260033,-442.3054093,
3048049200,-21.01395648,0.08898200266,-448.2129848,-66.95083457,0.0004492191601,10326.49931,-81.10471946,8.805702869e-05,9626.126114,-20.97341924,0.08939825419,-442.8742302,
3060049000,-21.59801947,0.08319534494,-445.529339,-68.29361207,0.0003848747293,10358.33579,-80.8099179,9.109700628e-05,9674.548394,-21.18886551,0.08720807993,-441.8143234,
3072048800,-21.76096698,0.08164914682,-447.4433915,-68.01538105,0.0003974028228,10384.72681,-77.39591924,0.0001349596794,9700.714866,-21.78510929,0.08142251929,-447.8680931,
3084048600,-22.48958561,0.07507938721,-442.990761,-69.3761529,0.0003397757307,10410.06626,-77.43131614,0.0001344108083,9744.361101,-21.86152167,0.08070936241,-443.6772702,
3096048400,-21.88937,0.0804510099,-442.5286714,-71.24168749,0.0002741041591,10442.60498,-74.95681743,0.0001787142276,9793.365018,-20.75613277,0.09166285111,-452.3503057,
3108048200,-21.12869851,0.08781426579,-444.3759597,-72.13954137,0.000247185466,10473.21243,-71.73980551,0.0002588270871,9816.896609,-20.71483908,0.09209966403,-455.614816,
3120048000,-21.00811987,0.0890418155,-451.5433434,-73.48468047,0.0002117219945,10498.58493,-70.07541034,0.0003134941804,9846.355328,-20.58841778,0.09344995806,-458.3068209,
3132047800,-21.27028656,0.08639441576,-452.3155227,-78.2495558,0.0001223269676,10512.24958,-69.01059358,0.0003543809116,9880.239345,-20.35574916,0.09598702732,-455.9069797,
3144047600,-20.97847044,0.08934628062,-450.3238344,-82.57894246,7.431096084e-05,10503.51168,-68.06280811,0.0003952388205,9917.800244,-20.97584051,0.08937333714,-453.7631963,
3156047400,-20.93018811,0.08984431351,-451.8795903,-83.32005165,6.823346369e-05,10512.08084,-67.55033818,0.0004192596725,9955.405417,-21.53640117,0.0837876368,-451.097072,
3168047200,-20.80289123,0.09117073129,-447.6370906,-79.81180984,0.0001021902609,10500.34358,-66.30064103,0.0004841366363,9997.393685,-21.30271689,0.08607244815,-447.4555163,
3180047000,-20.79031279,0.09130285553,-449.0072928,-76.01601347,0.0001581973945,10519.55951,-65.27473607,0.0005448327391,10044.68703,-21.34964731,0.08560864719,-456.8785236,
3192046800,-21.07717487,0.08833671733,-452.3125016,-70.13714712,0.0003112738548,10542.3661,-63.96089378,0.0006338044894,10090.87565,-22.22395494,0.07741092432,-460.5838547,
3204046600,-21.18392884,0.08725765916,-453.3125363,-66.6419995,0.0004654789276,10580.30723,-63.04821341,0.0007040270236,10132.76376,-21.3760517,0.08534879919,-465.9579796,
3216046400,-20.69498874,0.09231038518,-458.1132993,-64.06194308,0.0006264737035,10603.80123,-62.7228018,0.0007309032784,10175.87126,-21.33864391,0.08571716612,-466.215684,
3228046200,-21.14540381,0.08764553768,-460.2805284,-62.18505397,0.0007775839746,10635.95604,-62.6882469,0.000733816808,10218.32697,-20.51650364,0.09422688148,-464.8553299,
3240046000,-20.62722659,0.09303335234,-457.4765833,-61.73926447,0.0008185341,10667.15456,-63.28022078,0.0006854708031,10263.31024,-21.55876633,0.08357217086,-459.9962771,
3252045800,-20.58258171,0.09351276849,-460.8204101,-62.00215832,0.0007941308796,10700.21495,-64.33495415,0.0006070889003,10307.57604,-21.03850343,0.0887308881,-449.6918354,
3264045600,-20.78315776,0.09137809752,-457.1150506,-62.5945523,0.0007417753292,10735.15399,-65.27183893,0.0005450144962,10355.03245,-20.93310829,0.08981411307,-455.2352791,
3276045400,-20.37118084,0.09581664451,-459.989736,-62.68840994,0.0007338030335,10766.35494,-65.61586004,0.0005238500599,10405.10584,-21.57737668,0.08339330114,-453.9366997,
3288045200,-20.89166708,0.09024364866,-460.2611536,-62.82941379,0.0007219868881,10798.29262,-66.6446863,0.0004653349635,10453.03427,-21.95788795,0.079818875,-458.1038933,
3300045000,-20.68937893,0.09237002342,-458.8906312,-62.7451979,0.000729021111,10824.30201,-67.91611196,0.0004019707035,10495.84343,-21.29644924,0.08613457948,-462.9622477,
3312044800,-20.56029793,0.09375298492,-460.6476782,-61.59637535,0.0008321109416,10839.24433,-72.91845042,0.0002259838894,10530.07366,-21.04155308,0.08869973987,-468.3904114,
3324044600,-20.5440103,0.09392895382,-464.3993564,-60.20628872,0.0009765299425,10868.34863,-77.94282802,0.0001267239201,10533.26324,-20.82454268,0.09094375168,-468.1629068,
3336044400,-20.82097024,0.09098116387,-468.3450446,-59.24385082,0.001090956563,10896.29006,-77.65579711,0.0001309815558,10505.82925,-20.21911975,0.0975088451,-466.8841906,
3348044200,-20.98136754,0.08931648498,-464.8083801,-58.12997192,0.001240227634,10933.69649,-70.25269297,0.0003071604899,10549.13106,-20.63764961,0.09292177979,-463.8967312,
3360044000,-20.77280738,0.09148705147,-464.9891708,-57.83922812,0.001282444543,10975.66006,-68.09708791,0.0003936820419,10600.23673,-20.82015673,0.09098968543,-457.8140671,
3372043800,-20.42463449,0.09522879204,-461.3518766,-57.46342254,0.001339148913,11017.36005,-66.66582302,0.0004642039687,10650.3306,-21.08489925,0.08825819427,-457.387597,
3384043600,-20.42204659,0.095257169,-466.2961263,-57.32134894,0.001361233263,11063.79597,-66.14392259,0.0004929511347,10707.35075,-22.24702147,0.07720562202,-464.4043741,
3396043400,-20.81245368,0.09107041507,-467.5874461,-58.06432599,0.001249636496,11106.44463,-66.55878688,0.0004699597411,10760.79834,-21.99734658,0.07945709279,-470.2940854,
3408043200,-20.72557904,0.09198585473,-469.6584618,-57.56266465,0.001323935317,11146.14989,-67.01657658,0.000445831932,10802.68099,-21.58979563,0.08327415194,-477.2344218,
3420043000,-20.60088035,0.09331597163,-474.7824992,-58.16942782,0.001234606641,11186.02657,-69.2212098,0.0003458911976,10850.90976,-21.11870046,0.08791540413,-473.265396,
3432042800,-20.52451751,0.09413998494,-475.534146,-58.75719701,0.001153825544,11222.93197,-70.22177834,0.0003082556767,10893.48079,-19.92078418,0.1009161773,-471.9823632,
3444042600,-20.1103575,0.09873749961,-476.4295983,-59.26885967,0.001087819943,11260.22737,-71.24794284,0.0002739068275,10938.50536,-20.027412,0.09968490514,-472.2527255,
3456042400,-19.96539355,0.1003992162,-474.1434871,-60.57605337,0.0009358307939,11287.44875,-71.75152883,0.0002584779844,11017.53403,-20.05078508,0.09941702109,-469.7548148,
3468042200,-19.98890391,0.10012783,-468.2230033,-59.86625717,0.001015516868,11311.87582,-78.91965663,0.0001132445129,10836.2508,-21.09802059,0.08812496761,-469.0300565,
3480042000,-20.74371084,0.09179403446,-467.5651426,-58.84067516,0.001142789502,11349.40244,-76.75684464,0.0001452639228,10850.80291,-21.71879085,0.08204657522,-469.7648588,
3492041800,-21.52716545,0.08387677569,-470.0599853,-57.99212415,0.001260067449,11386.56123,-76.27848638,0.0001534884432,10887.74956,-22.32778554,0.07649106765,-471.3971348,
3504041600,-22.14150133,0.07814927141,-476.4223505,-60.41469649,0.0009533781083,11405.0364,-76.50449475,0.0001495461588,10895.36471,-22.23413556,0.07732024508,-475.2123639,
3516041400,-21.88170784,0.08052201013,-483.6301663,-60.17619506,0.0009799191547,11437.8168,-77.34988125,0.000135676908,10942.69593,-20.88194269,0.09034473862,-477.8936472,
3528041200,-20.74867216,0.0917416173,-489.2293591,-60.14811181,0.0009830925601,11472.30986,-81.49599247,8.417834377e-05,11000.91049,-20.03600074,0.09958638393,-483.1372152,
3540041000,-20.19214849,0.09781209824,-486.6645579,-60.39849075,0.0009551585394,11508.05505,-79.71690589,0.0001033129365,11091.23475,-19.85466669,0.1016872881,-481.7645249,
3552040800,-19.75094097,0.1029089036,-480.9575876,-61.13240689,0.0008777678214,11548.60667,-77.79775199,0.000128858301,11143.60269,-19.97826876,0.1002505034,-479.626169,
3564040600,-20.15336024,0.09824987081,-475.3359321,-61.08402345,0.0008826709375,11590.86596,-76.21962012,0.0001545322023,11185.92182,-20.81999974,0.09099132995,-477.5910268,
3576040400,-20.46832582,0.09475097965,-468.6050623,-61.37221656,0.0008538649209,11636.45009,-76.85347971,0.0001436567426,11211.65113,-21.4437762,0.08468591609,-477.4779095,
3588040200,-20.94950242,0.08964475379,-470.2344983,-61.2319651,0.0008677642319,11681.6287,-74.06051738,0.0001981408999,11267.59307,-22.13758193,0.0781845433,-478.8728573,
3600040000,-21.97259092,0.07968387656,-475.5673431,-62.67756993,0.0007347193934,11724.20072,-75.5159801,0.0001675718233,11296.36722,-22.325954,0.07650719859,-482.5240099,
3612039800,-22.26547698,0.07704175207,-483.1442706,-62.85906612,0.0007195263351,11769.71957,-73.0868835,0.0002216439214,11356.96773,-21.50670468,0.08407459152,-483.4377377,
3624039600,-21.1602973,0.08749538269,-490.1929062,-63.7286014,0.0006509834239,11808.30895,-70.1025791,0.0003125151279,11396.45585,-20.2009945,0.09771253371,-487.5854912,
3636039400,-20.44017061,0.09505861214,-490.3138745,-64.70372066,0.0005818539234,11850.36273,-70.37459246,0.0003028798467,11446.23782,-19.73018572,0.1031551022,-488.6580476,
3648039200,-19.19884484,0.109662403,-484.9571115,-64.78779863,0.000576248846,11900.29702,-69.19964007,0.0003467512191,11496.04362,-20.62534392,0.09305351959,-484.2316525,
3660039000,-18.79281985,0.114910313,-483.922145,-63.8477768,0.0006421125529,11938.33152,-67.99597364,0.0003982917568,11541.21893,-20.0530342,0.09939128146,-480.0727311,
3672038800,-19.68000848,0.1037527403,-479.6293184,-63.75665712,0.0006488841172,11982.33971,-67.60905394,0.0004164350762,11582.25586,-20.97408772,0.08939137429,-479.5529367,
3684038600,-20.05234712,0.09939914395,-475.950302,-64.92439099,0.0005672577663,12032.6376,-67.65291054,0.000414337721,11620.25627,-21.56041589,0.08355630091,-477.4163654,
3696038400,-21.01360059,0.08898564861,-482.7063434,-65.35060186,0.0005400946897,12089.11624,-67.26926926,0.0004330484982,11668.95091,-22.19070667,0.0777078094,-489.1735976,
3708038200,-21.85897825,0.08073299931,-489.733567,-65.67825007,0.0005201007695,12141.89584,-65.94074555,0.0005046179817,11712.48769,-23.42704569,0.06739810961,-487.9430912,
3720038000,-21.76033143,0.08165512137,-496.5380369,-63.85355835,0.000641685288,12202.39596,-64.39457845,0.0006029358084,11756.79973,-21.96216273,0.07977960167,-484.9913093,
3732037800,-20.90583527,0.0900965656,-495.5143935,-62.90470835,0.0007157553163,12245.03027,-63.71348193,0.0006521175729,11797.39079,-20.37656775,0.09575723833,-492.6905254,
3744037600,-19.49375379,0.1060015731,-495.0795955,-61.55608641,0.0008359795992,12282.75411,-63.68771648,0.0006540548586,11836.94155,-20.12862173,0.09853009773,-491.3886176,
3756037400,-19.61005621,0.1045916922,-493.686898,-60.42201597,0.0009525750482,12317.38108,-64.2985668,0.0006096374814,11878.55023,-20.00291644,0.09996642888,-488.4845188,
3768037200,-19.65397368,0.1040641919,-485.1440475,-59.73822159,0.001030597111,12361.47327,-65.5103546,0.0005302519449,11914.49822,-20.53808149,0.09399308965,-483.5679842,
3780037000,-19.61605225,0.1045195154,-486.2850396,-57.66250374,0.001308804601,12412.61117,-67.26890243,0.0004330667879,11956.83446,-21.12433426,0.08785839944,-478.5300635,
3792036800,-20.94784995,0.08966181017,-486.876536,-55.34633454,0.001708768671,12458.7738,-66.68549241,0.0004631539577,12001.62456,-21.29640463,0.08613502189,-483.1060726,
3804036600,-21.08453849,0.08826186,-490.5500488,-53.36814324,0.002145817771,12500.80072,-65.67278988,0.0005204278224,12055.56799,-21.4365289,0.08475660555,-493.0538083,
3816036400,-21.14561741,0.08764338233,-496.5701568,-52.09757655,0.00248382602,12538.26087,-63.54421971,0.0006649500373,12098.51624,-21.94483724,0.0799388945,-498.990434,
3828036200,-21.03886469,0.08872719777,-500.7132247,-51.63824699,0.002618711469,12569.43608,-61.7270483,0.0008196861269,12141.44514,-20.99497916,0.08917662711,-497.7748869,
3840036000,-20.43572928,0.09510723068,-496.8203639,-51.72201817,0.002593576673,12599.43116,-61.33002552,0.0008580225939,12180.17342,-19.67223678,0.1038456146,-499.1303952,
3852035800,-19.90169914,0.1011381588,-494.2277315,-52.36557002,0.002408360519,12629.3863,-62.2276662,0.0007737785568,12223.25049,-20.03002888,0.09965487663,-497.1380196,
3864035600,-19.8516536,0.1017225691,-492.9270843,-52.84941938,0.002277870504,12662.11057,-63.72362812,0.000651356264,12265.17792,-19.63324658,0.1043128163,-487.6666699,
3876035400,-19.9472304,0.1006093817,-492.3623233,-52.73929864,0.002306933458,12699.98471,-64.41776386,0.0006013285267,12305.76404,-19.47545561,0.1062251173,-490.0021987,
3888035200,-20.18222884,0.09792386759,-493.6642114,-52.06431023,0.002493357131,12741.76559,-63.08378439,0.0007011497448,12350.19719,-20.56541832,0.09369773317,-496.1154603,
3900035000,-20.57625396,0.09358091822,-494.7263925,-51.39148166,0.002694175715,12779.79289,-60.66311109,0.0009264979136,12390.26758,-21.40586512,0.08505635038,-497.6978219,
3912034800,-19.95902477,0.1004728592,-496.3715476,-50.9042288,0.002849630562,12815.64177,-58.48140035,0.001191049971,12428.22159,-21.48558835,0.08427923452,-501.2675102,
3924034600,-19.81463607,0.1021570155,-499.5239229,-50.74080384,0.002903753914,12847.54573,-56.84027124,0.001438753649,12466.9036,-20.77774986,0.09143500797,-502.8117657,
3936034400,-20.10849814,0.09875863821,-498.760976,-50.95788001,0.002832083147,12875.67252,-56.22315725,0.001544692854,12504.41387,-19.81081367,0.1022019816,-503.9995177,
3948034200,-19.97426203,0.1002967588,-499.7980667,-51.28083571,0.002728715226,12903.65444,-56.41751497,0.001510512249,12543.26284,-20.03254414,0.09962602278,-505.0711165,
