Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Unwrapped Phase,S12_Magnitude,S12_Magnitude (linear),S12_Phase,S12_Unwrapped Phase,S21_Magnitude,S21_Magnitude (linear),S21_Phase,S21_Unwrapped Phase,S22_Magnitude,S22_Magnitude (linear),S22_Phase,S22_Unwrapped Phase,
262938416,-36.34796487,0.01522655853,116.3401981,-243.6598019,-42.6692741,0.007354214535,121.710405,-44518.2896,-42.67308292,0.007350990374,123.4219943,-44516.57801,-38.000797,0.01258809901,124.2306778,-235.7693222,
263426197,-36.27388483,0.01535697787,118.1673137,-241.8326863,-42.7266619,0.007305785295,37.36222501,-44602.63777,-42.73980845,0.007294735971,39.15493037,-44600.84507,-38.80214046,0.01147870717,126.4643525,-233.5356475,
263913978,-36.02302642,0.01580697182,120.0728453,-239.9271547,-42.61166149,0.007403156418,-46.88408269,-44686.88408,-42.63208582,0.00738576881,-45.11064348,-44685.11064,-39.13082599,0.01105245361,130.6637193,-229.3362807,
264401759,-35.62508485,0.01654800935,120.6523457,-239.3476543,-42.39940191,0.007586298106,-130.3395171,-44770.33952,-42.4032301,0.007582955285,-128.5330784,-44768.53308,-39.03926762,0.01116957423,133.3671007,-226.6328993,
264889540,-35.28254729,0.01721363681,119.6221175,-240.3778825,-42.21393864,0.00775002437,147.4636736,-44852.53633,-42.21458402,0.007749448542,149.2971651,-44850.70283,-38.98813663,0.01123551978,134.1393023,-225.8606977,
265377321,-35.13006601,0.0175184912,118.002964,-241.997036,-42.16283787,0.007795753646,65.9453526,-44934.05465,-42.170476,0.007788901289,67.87668707,-44932.12331,-39.09491583,0.01109824246,134.221457,-225.778543,
265865102,-35.13317,0.01751223191,117.0375788,-242.9624212,-42.28915009,0.007683206319,-15.66207745,-45015.66208,-42.30579952,0.00766849297,-13.83576954,-45013.83577,-39.33762867,0.01079241326,134.5193134,-225.4806866,
266352883,-35.1321057,0.01751437787,116.645979,-243.354021,-42.5235666,0.007478623504,-97.90127804,-45097.90128,-42.53203911,0.00747133216,-96.20235092,-45096.20235,-39.81203476,0.01021876148,135.3597961,-224.6402039,
266840664,-35.09535153,0.01758864663,116.556614,-243.443386,-42.73961603,0.007294897575,178.7589403,-45181.24106,-42.75021839,0.00728599855,-179.539216,-45179.53922,-40.49709457,0.009443767177,138.6916206,-221.3083794,
267328445,-34.98486522,0.01781380685,116.8360263,-243.1639737,-42.870481,0.007185813642,94.91884834,-45265.08115,-42.87262319,0.00718404163,96.77815219,-45263.22185,-41.00893182,0.008903349233,146.9730699,-213.0269301,
267816226,-34.74241475,0.01831805095,116.4670235,-243.5329765,-42.88306093,0.007175413834,11.24734902,-45348.75265,-42.8955833,0.007165076555,13.03900624,-45346.96099,-40.49452914,0.009446556855,158.1162157,-201.8837843,
268304007,-34.51719706,0.01879923372,114.1287099,-245.8712901,-42.85106274,0.007201896285,-71.86761612,-45431.86762,-42.86548395,0.00718994888,-70.0836576,-45430.08366,-38.96139006,0.01127017078,163.8857897,-196.1142103,
268791788,-34.65907642,0.01849465264,110.5488833,-249.4511167,-42.83384201,0.007216189006,-154.6087874,-45514.60879,-42.83100158,0.007218549205,-152.841067,-45512.84107,-37.48426616,0.01335939196,162.845264,-197.154736,
269279569,-35.30861171,0.01716205994,108.6709179,-251.3290821,-42.84370257,0.007208001548,122.6205502,-45597.37945,-42.85101722,0.007201934029,124.4706559,-45595.52934,-36.59074564,0.01480685141,158.0913877,-201.9086123,
269767350,-36.09506558,0.01567641388,111.5503784,-248.4496216,-42.9020009,0.007159784565,39.68115592,-45680.31884,-42.91649649,0.00714784581,41.52383676,-45678.47616,-36.2549513,0.01539048957,152.9517776,-207.0482224,
270255131,-36.3344134,0.0152503331,118.66367,-241.33633,-42.96501328,0.007108031372,-43.38546423,-45763.38546,-42.9736632,0.0071009563,-41.65391984,-45761.65392,-36.45061497,0.01504766975,149.0670105,-210.9329895,
270742913,-35.65007468,0.01650046815,125.3674473,-234.6325527,-43.00099203,0.007078649333,-126.7624027,-45846.7624,-42.99765645,0.007081368219,-125.0333444,-45845.03334,-36.86805508,0.01434158813,148.6761373,-211.3238627,
271230694,-34.5161125,0.01880158122,127.7277966,-232.2722034,-42.96749248,0.007106002829,150.1629535,-45929.83705,-42.96722031,0.007106225495,151.9734758,-45928.02652,-36.8512848,0.01436930489,152.2186923,-207.7813077,
271718475,-33.53930411,0.02103946995,126.1815755,-233.8184245,-42.89577397,0.007164919271,67.51388938,-46012.48611,-42.9029583,0.007158995429,69.35288149,-46010.64712,-36.17533073,0.0155322175,153.7462978,-206.2537022,
272206256,-32.84284301,0.02279595807,123.551205,-236.448795,-42.82141258,0.007226522696,-14.1412079,-46094.14121,-42.84331773,0.00720832092,-12.43465291,-46092.43465,-35.5464686,0.01669846575,150.32774,-209.67226,
272694037,-32.1943238,0.02456313584,120.7862478,-239.2137522,-42.86762289,0.007188178541,-95.05406393,-46175.05406,-42.87157981,0.007184904659,-93.38923659,-46173.38924,-35.576811,0.0166402348,144.5094098,-215.4905902,
273181818,-31.55519371,0.02643871325,116.9014251,-243.0985749,-43.12055465,0.006981878188,-176.0623377,-46256.06234,-43.12128631,0.006981290091,-174.273355,-46254.27336,-36.23105964,0.01543288138,142.7743651,-217.2256349,
273669599,-31.03747004,0.02806250903,111.9520172,-248.0479828,-43.63255437,0.006582218297,101.6859346,-46338.31407,-43.6303196,0.006583912041,103.5252293,-46336.47477,-36.72743804,0.01457565559,146.2418638,-213.7581362,
274157380,-30.62298443,0.02943410118,106.1540385,-253.8459615,-44.22253703,0.006149972142,16.74977094,-46423.25023,-44.23200192,0.006143274255,18.51150999,-46421.48849,-36.68549098,0.01464621655,151.115558,-208.884442,
274645161,-30.34595216,0.03038801919,99.5072733,-260.4927267,-44.50656164,0.005952123287,-70.6251498,-46510.62515,-44.50870931,0.005950651747,-68.90382816,-46508.90383,-36.25625601,0.01538817793,155.9803854,-204.0196146,
275132942,-30.26758084,0.03066344586,91.87770135,-268.1222986,-44.27802802,0.006110807442,-157.3075204,-46597.30752,-44.2661127,0.006119196014,-155.5874871,-46595.58749,-35.28910723,0.01720064127,160.2676578,-199.7323422,
275620723,-30.53269101,0.02974167678,83.76112589,-276.2388741,-43.83529105,0.006430362372,119.0746381,-46680.92536,-43.82960391,0.006434574071,120.8798453,-46679.12015,-33.90424094,0.02017381124,160.371474,-199.628526,
276108504,-31.11561061,0.02781118343,76.53566172,-283.4643383,-43.56822996,0.006631144653,37.46190905,-46762.53809,-43.58282014,0.006620015294,39.26722716,-46760.73277,-32.6639185,0.02327041214,155.7993475,-204.2006525,
276596285,-31.84263504,0.02557809806,71.00787163,-288.9921284,-43.5984007,0.006608151103,-44.08377492,-46844.08377,-43.60246273,0.006605061466,-42.41573465,-46842.41573,-31.86176093,0.02552183834,148.6364482,-211.3635518,
277084066,-32.54005022,0.02360464585,66.26818833,-293.7318117,-43.70077298,0.006530724317,-127.0774737,-46927.07747,-43.70345012,0.006528711746,-125.3649432,-46925.36494,-31.49150178,0.02663329569,140.7305072,-219.2694928,
277571847,-33.31462348,0.02159080456,61.26504451,-298.7349555,-43.63257578,0.006582202071,149.1455554,-47010.85444,-43.62809216,0.006585600653,150.9312231,-47009.06878,-31.49975645,0.02660799666,132.9032964,-227.0967036,
278059628,-34.36358931,0.01913465051,56.67354305,-303.326457,-43.41248332,0.006751120101,66.44745727,-47093.55254,-43.42665568,0.006740113592,68.2975745,-47091.70243,-31.83383326,0.02560403058,125.9585631,-234.0414369,
278547409,-35.62017993,0.01655735665,53.93922852,-306.0607715,-43.29558154,0.006842596375,-14.58073132,-47174.58073,-43.31436059,0.006827818541,-12.82595988,-47172.82596,-32.38364074,0.02403355209,120.5095542,-239.4904458,
279035190,-36.89218325,0.01430180452,53.94498601,-306.055014,-43.46304015,0.006711938868,-95.42718246,-47255.42718,-43.46006798,0.006714235981,-93.73712428,-47253.73712,-33.051264,0.02225547153,116.5443166,-243.4556834,
279522971,-37.85949869,0.01279455147,56.54443059,-303.4555694,-43.83101543,0.006433528486,-177.7487384,-47337.74874,-43.8280282,0.006435741472,-176.0578072,-47336.05781,-33.72841333,0.02058634911,113.8173579,-246.1826421,
280010752,-38.13997378,0.01238800327,59.28059783,-300.7194022,-44.16109251,0.006193631671,97.55654175,-47422.44346,-44.1589239,0.006195178225,99.43517779,-47420.56482,-34.42831687,0.01899258839,111.7451105,-248.2548895,
280498533,-37.94525574,0.01266885055,57.05594367,-302.9440563,-44.15994186,0.006194452215,11.96751701,-47508.03248,-44.17731802,0.006182072571,13.70016525,-47506.29983,-35.27308295,0.0172324034,110.5195818,-249.4804182,
280986314,-38.10647439,0.01243587306,48.71877786,-311.2812221,-43.86766592,0.006406439132,-72.25647975,-47592.25648,-43.86362688,0.006409418889,-70.59411261,-47590.59411,-36.20513339,0.01547901533,112.1633935,-247.8366065,
281474095,-39.13547807,0.0110465356,36.50851083,-323.4914892,-43.52868463,0.006661403924,-154.3434434,-47674.34344,-43.52297892,0.006665781198,-152.5967475,-47672.59675,-36.62934704,0.01474119354,116.5902969,-243.4097031,
281961876,-41.24008606,0.008669532856,22.27596857,-337.7240314,-43.39695058,0.006763203746,125.0734455,-47754.92655,-43.39299402,0.006766285197,126.917541,-47753.08246,-36.49260752,0.0149750963,119.1800749,-240.8199251,
282449657,-44.578474,0.0059030478,5.988978504,-354.0110215,-43.53627549,0.006655584863,44.47246219,-47835.52754,-43.54166291,0.006651458021,46.18989862,-47833.8101,-36.42818601,0.0150865765,117.9006123,-242.0993877,
282937438,-49.82698396,0.003225899267,-20.9317491,-380.9317491,-43.87741635,0.006399251551,-37.90655414,-47917.90655,-43.87148341,0.006403624089,-36.22500287,-47916.225,-36.79959804,0.01445506663,116.2362363,-243.7637637,
283425219,-54.73282165,0.001833829343,-95.70051309,-455.7005131,-44.18828215,0.006174273915,-122.3357348,-48002.33573,-44.18793392,0.006174521457,-120.6195282,-48000.61953,-37.38110188,0.01351901052,116.3084064,-243.6915936,
283913000,-49.39276956,0.003391263395,-155.9361918,-515.9361918,-44.31933401,0.006081816318,152.7522229,-48087.24778,-44.32814467,0.006075650269,154.5408679,-48085.45913,-37.93051512,0.01269036881,117.6343864,-242.3656136,
284400782,-45.55402818,0.00527592473,-177.3522601,-537.3522601,-44.24492819,0.006134138682,69.03439255,-48170.96561,-44.27260729,0.006114622292,70.59909813,-48169.4009,-38.59332972,0.01175800158,119.9627642,-240.0372358,
284888563,-43.39119058,0.006767690218,171.3904912,-548.6095088,-44.16232543,0.006192752578,-13.48093143,-48253.48093,-44.18348036,0.006177688161,-11.77443149,-48251.77443,-39.26783417,0.01087948384,125.9238101,-234.0761899,
285376344,-42.04630651,0.007901047532,164.1271338,-555.8728662,-44.20064276,0.006165493749,-95.54171875,-48335.54172,-44.20316915,0.006163700707,-93.85041454,-48333.85041,-39.22590218,0.0109321326,134.4254809,-225.5745191,
285864125,-41.02306453,0.008888874477,160.0596898,-559.9403102,-44.37015384,0.006046336425,-178.1985409,-48418.19854,-44.36623433,0.006049065448,-176.4444219,-48416.44442,-38.50148086,0.01188299616,140.2521612,-219.7478388,
286351906,-40.00182041,0.009997904401,157.1988842,-562.8011158,-44.5363644,0.005931735539,98.13185367,-48501.86815,-44.55500461,0.005919019483,99.94317946,-48500.05682,-37.67855795,0.01306387759,142.4604631,-217.5395369,
286839687,-38.98520111,0.01123931762,153.3858907,-566.6141093,-44.56611839,0.005911450816,13.78191711,-48586.21808,-44.58859097,0.005896176172,15.42279574,-48584.5772,-36.96285668,0.01418590888,142.3274275,-217.6725725,
287327468,-38.16656676,0.01235013378,147.929099,-572.070901,-44.39399011,0.006029766499,-70.22366495,-48670.22366,-44.39340599,0.006030172009,-68.66091171,-48668.66091,-36.547028,0.01488156481,140.2421323,-219.7578677,
287815249,-37.69569728,0.01303812487,141.2417622,-578.7582378,-44.13369115,0.006213201558,-153.0692783,-48753.06928,-44.12581502,0.006218838077,-151.3414436,-48751.34144,-36.59873149,0.01479324417,139.2128596,-220.7871404,
288303030,-37.68349841,0.01305644909,134.633839,-585.366161,-43.97359309,0.006328785048,125.7109866,-48834.28901,-43.98849586,0.00631793578,127.4587352,-48832.54126,-36.58781678,0.01481184509,141.2256041,-218.7743959,
288790811,-38.04187414,0.01252870816,129.4105198,-590.5894802,-44.07107172,0.006258156419,44.76234071,-48915.23766,-44.08738368,0.006246414734,46.35860184,-48913.6414,-36.11332953,0.01564348548,143.9274834,-216.0725166,
289278592,-38.6849628,0.01163461081,125.6505502,-594.3494498,-44.36436003,0.006050370896,-37.15840167,-48997.1584,-44.37548655,0.006042625405,-35.68355643,-48995.68356,-35.37637733,0.01702868586,144.4100147,-215.5899853,
289766373,-39.68948458,0.01036396102,124.1399741,-595.8600259,-44.68110203,0.00583371084,-120.6807596,-49080.68076,-44.67391032,0.005838543012,-119.0133343,-49079.01333,-34.70971813,0.01838713622,142.5454657,-217.4545343,
290254154,-41.00151944,0.008910950433,127.8396407,-592.1603593,-44.80572349,0.005750608815,155.0240768,-49164.97592,-44.81030713,0.005747574955,156.7830436,-49163.21696,-34.26474832,0.01935363668,139.4274122,-220.5725878,
290741935,-41.8552629,0.008076753993,139.4044154,-580.5955846,-44.73877372,0.005795105065,71.53819649,-49248.4618,-44.77296817,0.005772335846,73.22964425,-49246.77036,-34.02017824,0.01990632489,136.5492936,-223.4507064,
291229716,-41.0295392,0.008882250968,153.6059474,-566.3940526,-44.69051869,0.005827389748,-11.08412102,-49331.08412,-44.70004397,0.005821002713,-9.54983547,-49329.54984,-33.76304611,0.02050442971,133.638862,-226.361138,
291717497,-39.12720326,0.01105706434,159.6032933,-560.3967067,-44.74658024,0.005789899001,-93.81072188,-49413.81072,-44.73688963,0.005796362239,-92.19211467,-49412.19211,-33.59852773,0.02089650299,129.6316769,-230.3683231,
292205278,-37.48058094,0.01336506124,158.4898424,-561.5101576,-44.83339996,0.005732314398,-177.5269228,-49497.52692,-44.83168702,0.005733444977,-175.7313364,-49495.73134,-33.74573175,0.02054534376,125.5687483,-234.4312517,
292693059,-36.2998232,0.01531118627,154.7254241,-565.2745759,-44.78025307,0.005767496594,98.33291446,-49581.66709,-44.79607593,0.005756999655,100.0290595,-49579.97094,-34.09467543,0.01973632229,122.8420763,-237.1579237,
293180840,-35.45379683,0.01687757934,149.6418278,-570.3581722,-44.55475469,0.005919189797,15.10742439,-49664.89258,-44.56649283,0.005911195986,16.69583605,-49663.30416,-34.44192191,0.01896286287,121.5538594,-238.4461406,
293668621,-34.97009316,0.01784412851,143.8287042,-576.1712958,-44.32805355,0.006075714006,-66.57015336,-49746.57015,-44.32896099,0.006075079289,-64.97575143,-49744.97575,-34.71036268,0.01838577183,120.9955078,-239.0044922,
294156402,-34.86808257,0.0180549326,138.7625484,-581.2374516,-44.30530816,0.00609164508,-147.4188242,-49827.41882,-44.30903166,0.006089034251,-145.722754,-49825.72275,-34.90989857,0.01796822062,120.5627021,-239.4372979,
294644183,-34.84954072,0.01809351579,135.5666437,-584.4333563,-44.54123887,0.005928407614,131.5022621,-49908.49774,-44.55054903,0.005922056524,133.3003053,-49906.69969,-35.11359532,0.01755174232,120.4172446,-239.5827554,
295131964,-34.72678746,0.01835103768,132.5326953,-587.4673047,-44.95186906,0.005654660649,49.1914582,-49990.80854,-44.97425203,0.005640107718,50.83776543,-49989.16223,-35.24106413,0.01729604448,120.77516,-239.22484,
295619745,-34.65885181,0.01849513091,128.8478755,-591.1521245,-45.33266206,0.005412113516,-34.86027877,-50074.86028,-45.33861254,0.005408407083,-33.21068552,-50073.21069,-35.30152683,0.01717606434,121.1930583,-238.8069417,
296107526,-34.76888104,0.01826231998,125.0722203,-594.9277797,-45.53581213,0.00528700101,-119.8821913,-50159.88219,-45.53067002,0.005290131883,-118.1699926,-50158.16999,-35.29810147,0.01718283922,121.2872544,-238.7127456,
296595307,-35.02683657,0.01772793585,121.9932428,-598.0067572,-45.51424677,0.005300143909,155.3754047,-50244.6246,-45.54046352,0.005284170525,157.062332,-50242.93767,-35.26329577,0.01725183165,121.1225259,-238.8774741,
297083088,-35.32390787,0.01713186354,120.0533504,-599.9466496,-45.40495428,0.005367255701,71.38777531,-50328.61222,-45.42057394,0.005357612545,73.08457187,-50326.91543,-35.25381206,0.0172706784,120.3029042,-239.6970958,
297570869,-35.59004015,0.01661490997,118.4493141,-601.5506859,-45.29454049,0.005435918986,-11.60532879,-50411.60533,-45.30309339,0.005430568927,-10.08543507,-50410.08544,-35.34970582,0.0170810557,119.6335348,-240.3664652,
298058651,-35.84337757,0.01613730923,117.0104581,-602.9895419,-45.23325313,0.005474410292,-94.45312252,-50494.45312,-45.22289186,0.005480944534,-92.72792633,-50492.72793,-35.48526786,0.01681653854,119.6817327,-240.3182673,
298546432,-36.14220125,0.01559157318,115.8909349,-604.1090651,-45.22662961,0.005478586458,-177.0927494,-50577.09275,-45.23363788,0.005474167801,-175.3872873,-50575.38729,-35.51892695,0.01675149811,120.312226,-239.687774,
299034213,-36.41718014,0.01510570479,114.7894287,-605.2105713,-45.231115,0.005475758049,100.2967773,-50659.70322,-45.25082284,0.005463347917,101.8727471,-50658.12725,-35.40656153,0.01696961243,120.6423711,-239.3576289,
299521994,-36.81811604,0.01442428178,113.6617271,-606.3382729,-45.22863673,0.005477320618,17.60033771,-50742.39966,-45.2390675,0.005470746924,19.1324847,-50740.86752,-35.26518293,0.0172480838,119.8694375,-240.1305625,
300009775,-37.3947369,0.01349780517,113.4396888,-606.5603112,-45.1887809,0.00550251145,-64.91463651,-50824.91464,-45.18931463,0.005502173345,-63.29462597,-50823.29463,-35.27017424,0.01723817511,118.4438845,-241.5561155,
300497556,-37.94280009,0.01267243276,116.0775594,-603.9224406,-45.12338874,0.005544093718,-146.9112304,-50906.91123,-45.12118012,0.005545503633,-145.1833914,-50905.18339,-35.41558334,0.01695199569,117.8089661,-242.1910339,
300985337,-38.01318656,0.01257015614,119.1807174,-600.8192826,-45.09258126,0.005563792656,131.2656664,-50988.73433,-45.10725597,0.005554400633,132.9191116,-50987.08089,-35.56186006,0.01666890214,118.4352034,-241.5647966,
301473118,-37.98997443,0.01260379349,120.5370649,-599.4629351,-45.1827779,0.005506315667,49.61518266,-51070.38482,-45.19742767,0.005497036448,51.16891445,-51068.83109,-35.52114853,0.01674721415,119.7475357,-240.2524643,
301960899,-38.05744085,0.01250627452,121.6215131,-598.3784869,-45.43970317,0.005345826279,-32.19345201,-51152.19345,-45.42311113,0.005356047791,-30.65871677,-51150.65872,-35.26544323,0.01724756692,121.0527462,-238.9472538,
302448680,-38.10328627,0.01244043843,123.2562063,-596.7437937,-45.8329871,0.005109173428,-114.7892737,-51234.78927,-45.83435379,0.005108369585,-113.0813822,-51233.08138,-34.7835297,0.01823154672,121.0185065,-238.9814935,
302936461,-38.04785165,0.01252008905,125.196618,-594.803382,-46.29265959,0.004845817129,160.9535786,-51319.04642,-46.30896175,0.004836730755,162.6891314,-51317.31087,-34.29683157,0.01928228162,118.3385195,-241.6614805,
303424242,-37.86309886,0.01278924942,126.7894554,-593.2105446,-46.55629996,0.004700943183,75.33052428,-51404.66948,-46.57784284,0.004689298275,76.92382006,-51403.07618,-34.07792061,0.01977442981,113.3803385,-246.6196615,
303912023,-37.6324444,0.01313341839,128.0036495,-591.9963505,-46.48966854,0.004737143852,-10.07438393,-51490.07438,-46.50368576,0.00472950525,-8.490809843,-51488.49081,-34.38960774,0.01907741877,107.6290066,-252.3709934,
304399804,-37.30107732,0.01364413896,128.8291151,-591.1708849,-46.24651096,0.00487163175,-93.67975994,-51573.67976,-46.25109053,0.004869063895,-91.95540716,-51571.95541,-35.30289363,0.01717336176,103.5833148,-256.4166852,
304887585,-36.87599286,0.01432848776,128.6239223,-591.3760777,-46.07754467,0.004967327181,-176.1420731,-51656.14207,-46.09076456,0.004959772679,-174.393195,-51654.39319,-36.48766898,0.01498361312,104.8193706,-255.1806294,
305375366,-36.41566065,0.01510834758,126.8613688,-593.1386312,-45.99634418,0.005013982234,101.4106088,-51738.58939,-46.02884231,0.004995257548,103.0033626,-51736.99664,-37.13240634,0.01391168332,111.0578648,-248.9421352,
305863147,-36.1519965,0.01557400016,123.5603942,-596.4396058,-45.92440461,0.005055682236,18.21182337,-51821.78818,-45.92881161,0.005053117762,19.74194937,-51820.25805,-36.93694935,0.01422828424,116.6615376,-243.3384624,
306350928,-36.16421105,0.01555211459,119.981406,-600.018594,-45.75472316,0.005155417509,-64.70763878,-51904.70764,-45.7568918,0.005154130493,-62.99257357,-51902.99257,-36.4972587,0.01496707947,119.244948,-240.755052,
306838709,-36.35145891,0.01522043464,116.778327,-603.221673,-45.6634131,0.005209899491,-146.3387461,-51986.33875,-45.67303942,0.005204128706,-144.5350077,-51984.53501,-36.1039163,0.01566044811,120.074718,-239.925282,
307326490,-36.70659799,0.01461066895,114.1533069,-605.8466931,-45.81407273,0.005120311274,132.07884,-52067.92116,-45.83491342,0.005108040466,133.8039173,-52066.19608,-35.78191244,0.01625190885,119.4890891,-240.5109109,
307814271,-37.19740189,0.01380797226,112.1821255,-607.8178745,-46.12139573,0.004942312629,49.25400091,-52150.746,-46.13736773,0.004933232837,50.85922438,-52149.14078,-35.60916274,0.01657837133,118.1750754,-241.8249246,
308302052,-37.83157314,0.01283575276,111.5876478,-608.4123522,-46.31014953,0.004836069389,-35.3343918,-52235.33439,-46.31740359,0.004832032209,-33.68587106,-52233.68587,-35.58990395,0.01661517051,116.5741929,-243.4258071,
308789833,-38.51563492,0.01186364804,113.4857806,-606.5142194,-46.21060631,0.004891811174,-120.026088,-52320.02609,-46.22071298,0.0048861225,-118.2799698,-52318.27997,-35.71020444,0.01638663492,114.909299,-245.090701,
309277614,-38.92196602,0.01132144077,117.6997951,-602.3002049,-45.98919926,0.00501810838,156.8761028,-52403.1239,-46.02019171,0.005000234983,158.5240269,-52401.47597,-36.01325134,0.01582477096,113.5831406,-246.4168594,
309765395,-38.81247532,0.01146505742,122.467326,-597.532674,-45.86678506,0.00508933158,75.10248567,-52484.89751,-45.889418,0.005076087503,76.72374053,-52483.27626,-36.51957188,0.0149286799,113.4060422,-246.5939578,
310253176,-38.36354237,0.01207321353,125.0383468,-594.9616532,-45.9203183,0.005058061258,-6.624614262,-52566.62461,-45.92809605,0.005053534062,-4.969416538,-52564.96942,-37.1573136,0.01387184796,115.944421,-244.055579,
310740957,-37.92566548,0.01269745628,125.2483322,-594.7516678,-46.04953426,0.004983371763,-89.13126222,-52649.13126,-46.056357,0.004979458875,-87.34766596,-52647.34767,-37.49729494,0.01333936798,121.3246692,-238.6753308,
311228739,-37.59153839,0.01319541583,124.4720905,-595.5279095,-46.15635388,0.004922461248,-172.3595222,-52732.35952,-46.16718188,0.004916328635,-170.5759489,-52730.57595,-37.26494877,0.01370100932,126.9196286,-233.0803714,
311716520,-37.382191,0.01351731549,122.7895748,-597.2104252,-46.13349165,0.00493543478,104.4224387,-52815.57756,-46.15305866,0.00492432907,106.1407737,-52813.85923,-36.66231433,0.01468534939,130.4805518,-229.5194482,
312204301,-37.30168034,0.01364319175,121.2663758,-598.7336242,-46.0696722,0.004971831366,22.0176634,-52897.98234,-46.06804847,0.004972760881,23.59253179,-52896.40747,-35.95278855,0.01593531205,131.2226763,-228.7773237,
312692082,-37.24251626,0.01373643979,119.3915503,-600.6084497,-46.05793706,0.004978553142,-59.38151095,-52979.38151,-46.05878175,0.004978069005,-57.60943307,-52977.60943,-35.37873906,0.01702405631,129.8949173,-230.1050827,
313179863,-37.25263198,0.01372045143,116.4032958,-603.5967042,-46.25351316,0.004867706026,-140.2864843,-53060.28648,-46.26169104,0.004863125174,-138.4771788,-53058.47718,-35.03463709,0.0177120221,127.3934413,-232.6065587,
313667644,-37.62066452,0.01315124213,112.6762776,-607.3237224,-46.63886684,0.004656468377,137.654785,-53142.34521,-46.6722779,0.004638591258,139.3589525,-53140.64105,-34.97401464,0.01783607409,124.7509126,-235.2490874,
314155425,-38.46561823,0.01193216056,110.6470959,-609.3529041,-47.06364916,0.00443422312,53.1692441,-53226.83076,-47.0670304,0.004432497304,54.86295724,-53225.13704,-35.04555094,0.01768978086,123.5958352,-236.4041648,
314643206,-39.47657228,0.01062114617,112.3376858,-607.6623142,-47.18372892,0.00437334314,-32.80489076,-53312.80489,-47.17958899,0.004375428089,-30.97681099,-53310.97681,-34.98553208,0.01781243924,123.3027566,-236.6972434,
315130987,-40.2380082,0.009729703149,118.0123183,-601.9876817,-46.98207273,0.004476064785,-117.9713626,-53397.97136,-47.00608776,0.004463706306,-116.1219129,-53396.12191,-34.84548574,0.01810196467,122.6003128,-237.3996872,
315618768,-40.44346112,0.00950226076,125.7817935,-594.2182065,-46.78354986,0.004579546857,158.7065262,-53481.29347,-46.82013344,0.0045602991,160.4205282,-53479.57947,-34.73582945,0.01833194424,121.6504511,-238.3495489,
316106549,-40.04443135,0.009948977129,132.7754866,-587.2245134,-46.72863821,0.004608590174,76.2797378,-53563.72026,-46.76377079,0.004589987052,77.87927258,-53562.12073,-34.58517824,0.01865267349,120.7159799,-239.2840201,
316594330,-39.27535759,0.01087006449,136.9358584,-583.0641416,-46.76922107,0.004587107799,-6.769177372,-53646.76918,-46.77666832,0.004583176516,-4.977527884,-53644.97753,-34.38106834,0.01909618365,119.0239088,-240.9760912,
317082111,-38.48755971,0.0119020567,138.6081907,-581.3918093,-46.75171662,0.0045963614,-90.15199629,-53730.152,-46.77530508,0.004583895897,-88.24211832,-53728.24212,-34.27639544,0.01932770231,116.3039473,-243.6960527,
317569892,-37.82807482,0.0128409235,138.2247141,-581.7752859,-46.68301661,0.004632859927,-173.0144626,-53813.01446,-46.71181852,0.004617523071,-171.3315209,-53811.33152,-34.38680943,0.01908356589,113.2241634,-246.7758366,
318057673,-37.35215789,0.01356413507,137.0155044,-582.9844956,-46.6589732,0.004645701912,104.5428064,-53895.45719,-46.67484281,0.0046372217,106.1403883,-53893.85961,-34.67847283,0.01845339843,110.7109542,-249.2890458,
318545454,-37.02551985,0.01408393485,135.7039549,-584.2960451,-46.68728447,0.004630584103,22.19535686,-53977.80464,-46.70741748,0.004619863309,23.64342176,-53976.35658,-35.0581111,0.01766421919,108.9820385,-251.0179615,
319033235,-36.7792894,0.01448890383,134.4987927,-585.5012073,-46.72292599,0.004611621978,-60.63121682,-54060.63122,-46.71689499,0.004614825148,-58.77902999,-54058.77903,-35.52315329,0.01674334922,107.9869709,-252.0130291,
319521016,-36.60209558,0.01478751578,133.0538895,-586.9461105,-46.69813625,0.004624802462,-142.943951,-54142.94395,-46.7281866,0.004608829798,-141.1172699,-54141.11727,-36.01951902,0.01581335603,108.2531381,-251.7468619,
320008797,-36.53063867,0.01490967121,131.7344725,-588.2655275,-46.75766843,0.00459321293,135.3331127,-54224.66689,-46.79359056,0.004574256057,137.0561536,-54222.94385,-36.4038487,0.01512890741,109.5798157,-250.4201843,
320496578,-36.55980495,0.0148596901,131.1131786,-588.8868214,-46.95513801,0.004489966486,53.20164541,-54306.79835,-46.96024238,0.004487328676,54.9839246,-54305.01608,-36.63894562,0.01472491237,111.5291373,-248.4708627,
320984359,-36.59012064,0.01480791688,131.1659897,-588.8340103,-47.19667985,0.004366827208,-29.87759446,-54389.87759,-47.19801581,0.004366155606,-28.14084534,-54388.14085,-36.84233806,0.01438411335,113.3020669,-246.6979331,
321472140,-36.6264082,0.01474618201,131.879041,-588.120959,-47.31382051,0.004308330132,-114.3258678,-54474.32587,-47.34386068,0.004293455502,-112.4079144,-54472.40791,-37.01914705,0.01409427197,115.7340424,-244.2659576,
